date,time,home_team,away_team,score,match_url,Expected_goals_(xG)_home,Expected_goals_(xG)_away,Ball_possession_home,Ball_possession_away,Total_shots_home,Total_shots_away,Shots_on_target_home,Shots_on_target_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Red_cards_home,Red_cards_away,Shots_off_target_home,Shots_off_target_away,Blocked_shots_home,Blocked_shots_away,Offsides_home,Offsides_away,Fouls_home,Fouls_away,Goalkeeper_saves_home,Goalkeeper_saves_away,Yellow_cards_home,Yellow_cards_away,Free_kicks_home,Free_kicks_away,Throw_ins_home,Throw_ins_away,Big_chances_home,Big_chances_away,Shots_inside_the_box_home,Shots_inside_the_box_away,Shots_outside_the_box_home,Shots_outside_the_box_away,Hit_the_woodwork_home,Hit_the_woodwork_away,Touches_in_opposition_box_home,Touches_in_opposition_box_away,Passes_in_final_third_home,Passes_in_final_third_away,Crosses_home,Crosses_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,xG_on_target_(xGOT)_home,xG_on_target_(xGOT)_away,Accurate_through_passes_home,Accurate_through_passes_away,Long_passes_home,Long_passes_away,Expected_assists_(xA)_home,Expected_assists_(xA)_away,Duels_won_home,Duels_won_away,Errors_leading_to_shot_home,Errors_leading_to_shot_away,Errors_leading_to_goal_home,Errors_leading_to_goal_away,xGOT_faced_home,xGOT_faced_away,Goals_prevented_home,Goals_prevented_away,Headed_goals_home,Headed_goals_away
16.04.2023,18:30,Lecce,Sampdoria,1:1,https://www.flashscore.co.uk/match/football/MN6iLmQD/#/match-summary,2.55,0.69,41%,59%,30.0,8.0,11.0,2.0,11.0,8.0,"73%,(225/310)","81%,(375/465)",,,11.0,1.0,8.0,5.0,3.0,0.0,16.0,12.0,1.0,10.0,1.0,4.0,12.0,19.0,24.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.02.2023,22:00,Cremonese,Lecce,0:2,https://www.flashscore.co.uk/match/football/KOiEdkVM/#/match-summary,,,58%,42%,12.0,9.0,3.0,4.0,4.0,8.0,"81%,(417/514)","70%,(253/359)",,,5.0,3.0,4.0,2.0,2.0,1.0,12.0,15.0,2.0,3.0,1.0,2.0,16.0,14.0,27.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.08.2022,02:45,Lecce,Inter,1:2,https://www.flashscore.co.uk/match/football/4paJHbRp/#/match-summary,,,30%,70%,10.0,19.0,4.0,9.0,6.0,8.0,"72%,(184/256)","86%,(516/600)",,,4.0,5.0,2.0,5.0,2.0,3.0,21.0,19.0,7.0,3.0,4.0,2.0,22.0,23.0,11.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.05.2023,02:45,Empoli,Juventus,4:1,https://www.flashscore.co.uk/match/football/zT3xraZC/#/match-summary,2.44,2.1,39%,61%,14.0,19.0,7.0,4.0,3.0,7.0,"75%,(224/299)","82%,(373/455)",,,6.0,11.0,1.0,4.0,3.0,0.0,20.0,19.0,3.0,3.0,2.0,2.0,14.0,21.0,13.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.09.2022,02:45,Salernitana,Lecce,1:2,https://www.flashscore.co.uk/match/football/EBCTx3bn/#/match-summary,,,57%,43%,8.0,13.0,4.0,4.0,4.0,5.0,"85%,(417/492)","80%,(294/366)",,,4.0,6.0,0.0,3.0,6.0,0.0,9.0,11.0,2.0,3.0,1.0,3.0,11.0,15.0,29.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.09.2022,00:00,Lazio,Verona,2:0,https://www.flashscore.co.uk/match/football/MDBJU56P/#/match-summary,,,60%,40%,15.0,7.0,6.0,1.0,3.0,5.0,"83%,(402/482)","78%,(228/294)",,,6.0,4.0,3.0,2.0,3.0,3.0,5.0,23.0,1.0,4.0,2.0,5.0,26.0,8.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.01.2023,03:45,Napoli,AS Roma,2:1,https://www.flashscore.co.uk/match/football/Odb5bB0A/#/match-summary,,,57%,43%,11.0,11.0,6.0,3.0,3.0,8.0,"85%,(508/598)","78%,(346/444)",,,4.0,4.0,1.0,4.0,0.0,0.0,8.0,14.0,2.0,4.0,1.0,2.0,14.0,8.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.09.2022,02:45,Udinese,AS Roma,4:0,https://www.flashscore.co.uk/match/football/SfSGApFg/#/match-summary,,,43%,57%,11.0,12.0,5.0,2.0,3.0,7.0,"83%,(320/386)","87%,(447/515)",,,5.0,6.0,1.0,4.0,0.0,2.0,16.0,13.0,2.0,1.0,3.0,2.0,15.0,16.0,10.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.10.2022,00:00,Inter,AS Roma,1:2,https://www.flashscore.co.uk/match/football/INBdWIsU/#/match-summary,,,58%,42%,15.0,10.0,2.0,3.0,5.0,1.0,"86%,(465/541)","83%,(335/404)",,,8.0,6.0,5.0,1.0,1.0,0.0,15.0,14.0,1.0,1.0,4.0,3.0,21.0,22.0,21.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.05.2023,00:00,Fiorentina,AS Roma,2:1,https://www.flashscore.co.uk/match/football/SMSFeI3C/#/match-summary,2.32,1.13,66%,34%,15.0,8.0,5.0,4.0,7.0,4.0,"89%,(437/491)","73%,(191/262)",,,3.0,3.0,7.0,1.0,0.0,2.0,11.0,12.0,3.0,3.0,5.0,3.0,14.0,11.0,25.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2022,22:00,Monza,Salernitana,3:0,https://www.flashscore.co.uk/match/football/SA2FWtf3/#/match-summary,,,57%,43%,19.0,5.0,7.0,0.0,6.0,1.0,"89%,(502/564)","85%,(352/414)",0.0,1.0,4.0,4.0,8.0,1.0,4.0,1.0,9.0,11.0,0.0,4.0,0.0,2.0,13.0,19.0,15.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.08.2022,02:45,AS Roma,Monza,3:0,https://www.flashscore.co.uk/match/football/h0K4HeW8/#/match-summary,,,39%,61%,14.0,13.0,7.0,1.0,5.0,4.0,"84%,(329/392)","92%,(545/592)",,,3.0,8.0,4.0,4.0,2.0,1.0,10.0,7.0,1.0,4.0,0.0,3.0,8.0,12.0,16.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.08.2022,00:30,Napoli,Monza,4:0,https://www.flashscore.co.uk/match/football/O0fgUyBj/#/match-summary,,,54%,46%,22.0,4.0,5.0,1.0,10.0,4.0,"89%,(435/489)","85%,(346/407)",,,8.0,3.0,9.0,0.0,1.0,0.0,11.0,13.0,1.0,1.0,2.0,1.0,16.0,14.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.01.2023,22:00,Torino,Spezia,0:1,https://www.flashscore.co.uk/match/football/ziCkkn6a/#/match-summary,,,67%,33%,11.0,13.0,4.0,5.0,7.0,2.0,"81%,(473/587)","68%,(197/289)",,,5.0,5.0,2.0,3.0,3.0,1.0,13.0,12.0,4.0,4.0,3.0,3.0,13.0,15.0,26.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.09.2022,18:30,Udinese,Inter,3:1,https://www.flashscore.co.uk/match/football/lrKuz1r5/#/match-summary,,,44%,56%,20.0,16.0,6.0,4.0,7.0,4.0,"80%,(251/315)","80%,(336/420)",,,5.0,9.0,9.0,3.0,1.0,2.0,11.0,13.0,3.0,4.0,3.0,4.0,15.0,12.0,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.10.2022,22:00,Spezia,Fiorentina,1:2,https://www.flashscore.co.uk/match/football/Gz9F5Dkm/#/match-summary,,,49%,51%,10.0,27.0,6.0,5.0,5.0,5.0,"69%,(214/312)","70%,(230/328)",1.0,0.0,3.0,8.0,1.0,14.0,2.0,1.0,19.0,14.0,3.0,5.0,5.0,3.0,15.0,20.0,25.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.06.2023,03:00,AC Milan,Verona,3:1,https://www.flashscore.co.uk/match/football/dCc3RImt/#/match-summary,2.21,0.75,79%,21%,14.0,6.0,5.0,1.0,7.0,1.0,"88%,(589/667)","59%,(103/176)",,,5.0,4.0,4.0,1.0,2.0,3.0,5.0,18.0,0.0,2.0,1.0,4.0,21.0,8.0,22.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.02.2023,03:45,Monza,Sampdoria,2:2,https://www.flashscore.co.uk/match/football/d4VVEWpi/#/match-summary,,,72%,28%,17.0,11.0,5.0,6.0,9.0,3.0,"86%,(550/637)","68%,(175/259)",,,5.0,2.0,7.0,3.0,0.0,0.0,12.0,12.0,4.0,3.0,2.0,4.0,11.0,12.0,31.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.10.2022,00:00,AC Milan,Juventus,2:0,https://www.flashscore.co.uk/match/football/2TQeS9td/#/match-summary,,,40%,60%,21.0,10.0,3.0,3.0,9.0,3.0,"72%,(250/347)","85%,(463/544)",,,11.0,3.0,7.0,4.0,1.0,0.0,7.0,7.0,3.0,1.0,2.0,3.0,11.0,10.0,27.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2023,18:30,Verona,Torino,0:1,https://www.flashscore.co.uk/match/football/pvkfVLk7/#/match-summary,0.48,1.56,42%,58%,14.0,15.0,4.0,8.0,3.0,4.0,"70%,(234/334)","79%,(379/480)",,,4.0,5.0,6.0,2.0,0.0,0.0,8.0,17.0,7.0,4.0,3.0,2.0,17.0,8.0,17.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.08.2022,00:30,Torino,Lazio,0:0,https://www.flashscore.co.uk/match/football/CMzljJX9/#/match-summary,,,54%,46%,10.0,7.0,1.0,2.0,6.0,4.0,"84%,(403/479)","79%,(335/425)",,,7.0,2.0,2.0,3.0,4.0,0.0,11.0,12.0,2.0,1.0,0.0,5.0,12.0,15.0,19.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.08.2022,02:45,Sampdoria,Juventus,0:0,https://www.flashscore.co.uk/match/football/Gfsuhu3c/#/match-summary,,,47%,53%,10.0,10.0,1.0,4.0,3.0,4.0,"84%,(334/398)","87%,(381/438)",,,7.0,5.0,2.0,1.0,1.0,3.0,8.0,14.0,4.0,1.0,3.0,2.0,17.0,8.0,24.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.2023,02:45,Udinese,Lazio,0:1,https://www.flashscore.co.uk/match/football/WfZ6cvZa/#/match-summary,0.6,2.07,39%,61%,12.0,14.0,2.0,4.0,3.0,8.0,"86%,(363/422)","90%,(589/654)",,,6.0,7.0,4.0,3.0,2.0,1.0,15.0,9.0,3.0,2.0,3.0,1.0,10.0,16.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.02.2023,22:00,Salernitana,Monza,3:0,https://www.flashscore.co.uk/match/football/WxUAWeCg/#/match-summary,2.09,1.39,38%,62%,12.0,14.0,5.0,3.0,1.0,3.0,"82%,(287/350)","88%,(500/568)",0.0,1.0,4.0,1.0,3.0,10.0,1.0,2.0,12.0,16.0,3.0,2.0,2.0,4.0,23.0,21.0,15.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.05.2023,18:30,Atalanta,Juventus,0:2,https://www.flashscore.co.uk/match/football/IBguyiMS/#/match-summary,1.18,1.13,59%,41%,24.0,10.0,1.0,5.0,7.0,3.0,"87%,(505/580)","82%,(335/407)",,,13.0,2.0,10.0,3.0,0.0,2.0,13.0,16.0,3.0,1.0,1.0,2.0,18.0,13.0,22.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.03.2023,22:00,Monza,Empoli,2:1,https://www.flashscore.co.uk/match/football/v9KVRXQO/#/match-summary,,,43%,57%,10.0,18.0,3.0,3.0,1.0,8.0,"81%,(313/386)","87%,(431/495)",,,4.0,4.0,3.0,11.0,6.0,2.0,10.0,12.0,2.0,1.0,2.0,3.0,14.0,15.0,20.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.03.2023,19:30,Sampdoria,Verona,3:1,https://www.flashscore.co.uk/match/football/hpp3cPG9/#/match-summary,1.43,1.38,44%,56%,11.0,16.0,4.0,6.0,5.0,8.0,"71%,(239/339)","78%,(331/427)",,,2.0,6.0,5.0,4.0,1.0,2.0,10.0,11.0,5.0,1.0,3.0,2.0,13.0,11.0,24.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.05.2023,21:00,Torino,Monza,1:1,https://www.flashscore.co.uk/match/football/GbcwZ3jr/#/match-summary,0.87,0.5,53%,47%,14.0,10.0,5.0,8.0,7.0,4.0,"81%,(366/454)","80%,(325/406)",,,2.0,2.0,7.0,0.0,0.0,1.0,16.0,9.0,7.0,4.0,2.0,1.0,10.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.11.2022,22:00,Salernitana,Cremonese,2:2,https://www.flashscore.co.uk/match/football/pSOg6ptb/#/match-summary,,,52%,48%,11.0,11.0,2.0,5.0,2.0,2.0,"80%,(346/433)","78%,(310/397)",,,7.0,5.0,2.0,1.0,0.0,6.0,14.0,10.0,3.0,0.0,2.0,2.0,16.0,13.0,16.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.09.2022,21:00,Cremonese,Lazio,0:4,https://www.flashscore.co.uk/match/football/lUv7L1TB/#/match-summary,,,44%,56%,18.0,14.0,3.0,6.0,8.0,5.0,"84%,(300/358)","85%,(401/470)",,,10.0,4.0,5.0,4.0,3.0,0.0,12.0,9.0,2.0,3.0,1.0,1.0,9.0,14.0,26.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.01.2023,01:00,Salernitana,Napoli,0:2,https://www.flashscore.co.uk/match/football/fHpJnE1b/#/match-summary,,,26%,74%,5.0,9.0,2.0,4.0,3.0,4.0,"68%,(184/271)","90%,(713/792)",,,2.0,4.0,1.0,1.0,4.0,3.0,14.0,15.0,2.0,2.0,2.0,2.0,22.0,24.0,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.10.2022,00:00,Lecce,Juventus,0:1,https://www.flashscore.co.uk/match/football/IaTvCFCJ/#/match-summary,,,36%,64%,5.0,13.0,0.0,5.0,7.0,7.0,"68%,(206/303)","82%,(450/549)",,,4.0,4.0,1.0,4.0,2.0,0.0,16.0,13.0,4.0,0.0,3.0,5.0,18.0,27.0,19.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04.2023,02:45,Verona,Bologna,2:1,https://www.flashscore.co.uk/match/football/j1JlcyvO/#/match-summary,1.51,1.65,27%,73%,9.0,17.0,5.0,7.0,4.0,2.0,"63%,(148/235)","88%,(596/679)",,,1.0,6.0,3.0,4.0,0.0,1.0,11.0,11.0,6.0,3.0,2.0,4.0,11.0,11.0,18.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.05.2023,00:00,Napoli,Inter,3:1,https://www.flashscore.co.uk/match/football/vcfS4MtQ/#/match-summary,0.67,0.07,71%,29%,22.0,6.0,9.0,2.0,4.0,1.0,"93%,(779/838)","82%,(282/344)",0.0,1.0,8.0,2.0,5.0,2.0,1.0,2.0,10.0,14.0,1.0,6.0,1.0,2.0,17.0,10.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.02.2023,03:45,Inter,AC Milan,1:0,https://www.flashscore.co.uk/match/football/faimjm8j/#/match-summary,,,64%,36%,15.0,4.0,4.0,0.0,8.0,0.0,"84%,(480/571)","74%,(244/330)",,,6.0,4.0,5.0,0.0,2.0,1.0,13.0,14.0,0.0,3.0,2.0,5.0,14.0,15.0,23.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.10.2022,18:30,Udinese,Torino,1:2,https://www.flashscore.co.uk/match/football/bwNqhfLm/#/match-summary,,,54%,46%,16.0,16.0,4.0,5.0,7.0,4.0,"82%,(342/418)","77%,(271/354)",,,10.0,9.0,2.0,2.0,1.0,0.0,12.0,15.0,3.0,3.0,2.0,4.0,26.0,19.0,30.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.10.2022,00:30,Sampdoria,AS Roma,0:1,https://www.flashscore.co.uk/match/football/hxIVpwEK/#/match-summary,,,59%,41%,8.0,7.0,1.0,4.0,4.0,3.0,"78%,(349/447)","72%,(223/309)",,,5.0,2.0,2.0,1.0,0.0,3.0,20.0,20.0,3.0,1.0,5.0,3.0,23.0,19.0,20.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.05.2023,21:00,Torino,Fiorentina,1:1,https://www.flashscore.co.uk/match/football/h4z3bKJg/#/match-summary,0.86,0.86,57%,43%,10.0,8.0,4.0,1.0,3.0,3.0,"85%,(428/504)","78%,(291/373)",,,5.0,4.0,1.0,3.0,5.0,1.0,9.0,11.0,0.0,3.0,1.0,2.0,10.0,13.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.03.2023,22:00,Sampdoria,Salernitana,0:0,https://www.flashscore.co.uk/match/football/CdkpoeRn/#/match-summary,0.59,1.01,56%,44%,9.0,10.0,3.0,4.0,2.0,6.0,"78%,(356/456)","74%,(256/346)",,,5.0,4.0,1.0,2.0,1.0,1.0,18.0,13.0,4.0,3.0,3.0,4.0,14.0,19.0,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.09.2022,21:00,Bologna,Empoli,0:1,https://www.flashscore.co.uk/match/football/65k2MsE5/#/match-summary,,,60%,40%,16.0,12.0,3.0,5.0,5.0,8.0,"79%,(313/396)","66%,(167/253)",,,9.0,4.0,4.0,3.0,4.0,0.0,11.0,16.0,4.0,3.0,2.0,3.0,16.0,15.0,31.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2023,00:00,Napoli,Verona,0:0,https://www.flashscore.co.uk/match/football/YaZK3Lft/#/match-summary,0.42,0.47,80%,20%,9.0,5.0,1.0,2.0,4.0,0.0,"90%,(700/781)","59%,(117/200)",,,4.0,3.0,4.0,0.0,2.0,2.0,11.0,16.0,2.0,1.0,1.0,4.0,18.0,12.0,22.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.01.2023,01:00,Lazio,Fiorentina,1:1,https://www.flashscore.co.uk/match/football/Y75h1DGi/#/match-summary,,,45%,55%,13.0,17.0,1.0,6.0,3.0,4.0,"80%,(381/476)","84%,(498/593)",,,10.0,6.0,2.0,5.0,1.0,2.0,12.0,17.0,5.0,0.0,2.0,3.0,19.0,13.0,13.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.02.2023,01:00,Udinese,Spezia,2:2,https://www.flashscore.co.uk/match/football/ATSEVFRa/#/match-summary,2.57,2.73,49%,51%,15.0,9.0,6.0,2.0,5.0,2.0,"83%,(336/405)","82%,(353/431)",,,5.0,3.0,4.0,4.0,0.0,1.0,11.0,16.0,0.0,4.0,2.0,2.0,22.0,14.0,20.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.10.2022,02:45,Fiorentina,Inter,3:4,https://www.flashscore.co.uk/match/football/h00IyZz7/#/match-summary,,,58%,42%,10.0,8.0,4.0,7.0,1.0,2.0,"82%,(403/489)","73%,(252/344)",,,4.0,1.0,2.0,0.0,0.0,4.0,15.0,14.0,3.0,1.0,4.0,3.0,18.0,14.0,26.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.08.2022,00:30,Verona,Napoli,2:5,https://www.flashscore.co.uk/match/football/fB9qO0lH/#/match-summary,,,34%,66%,6.0,25.0,3.0,8.0,4.0,8.0,"72%,(187/260)","85%,(439/516)",,,3.0,11.0,0.0,6.0,1.0,2.0,15.0,6.0,3.0,1.0,2.0,2.0,10.0,23.0,11.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.11.2022,22:00,Napoli,Udinese,3:2,https://www.flashscore.co.uk/match/football/MX1JV099/#/match-summary,,,64%,36%,15.0,10.0,5.0,4.0,5.0,3.0,"86%,(552/642)","80%,(295/369)",,,5.0,2.0,5.0,4.0,0.0,1.0,12.0,13.0,2.0,2.0,2.0,3.0,26.0,23.0,24.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.06.2023,03:00,Empoli,Lazio,0:2,https://www.flashscore.co.uk/match/football/8GIg7F2O/#/match-summary,0.21,1.57,47%,53%,7.0,21.0,1.0,11.0,6.0,7.0,"86%,(422/490)","89%,(497/560)",1.0,0.0,2.0,3.0,4.0,7.0,1.0,2.0,7.0,10.0,9.0,1.0,3.0,2.0,12.0,8.0,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.09.2022,00:30,Udinese,Fiorentina,1:0,https://www.flashscore.co.uk/match/football/tOysb7Vm/#/match-summary,,,26%,74%,8.0,12.0,3.0,2.0,3.0,7.0,"77%,(165/213)","90%,(593/658)",,,3.0,5.0,2.0,5.0,6.0,0.0,13.0,9.0,2.0,2.0,1.0,2.0,17.0,26.0,16.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.2023,03:45,AC Milan,AS Roma,2:2,https://www.flashscore.co.uk/match/football/0bHWecNE/#/match-summary,,,61%,39%,12.0,12.0,5.0,3.0,3.0,4.0,"86%,(438/508)","80%,(256/321)",,,6.0,4.0,1.0,5.0,0.0,1.0,19.0,13.0,1.0,3.0,4.0,7.0,14.0,19.0,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.02.2023,01:00,AS Roma,Empoli,2:0,https://www.flashscore.co.uk/match/football/A7ZZDj0c/#/match-summary,,,45%,55%,12.0,11.0,6.0,2.0,7.0,7.0,"81%,(328/406)","85%,(430/506)",,,3.0,7.0,3.0,2.0,3.0,0.0,10.0,18.0,2.0,4.0,2.0,1.0,18.0,13.0,14.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.04.2023,21:00,Bologna,AC Milan,1:1,https://www.flashscore.co.uk/match/football/AR34a63f/#/match-summary,0.67,1.53,51%,49%,6.0,19.0,2.0,5.0,2.0,6.0,"82%,(352/431)","84%,(328/389)",,,3.0,9.0,1.0,5.0,1.0,2.0,12.0,17.0,4.0,1.0,3.0,4.0,20.0,13.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.10.2022,01:00,Lazio,Salernitana,1:3,https://www.flashscore.co.uk/match/football/4ducmWZI/#/match-summary,,,61%,39%,13.0,10.0,4.0,6.0,4.0,5.0,"89%,(588/660)","82%,(344/422)",,,6.0,3.0,3.0,1.0,3.0,4.0,10.0,7.0,3.0,3.0,3.0,3.0,11.0,12.0,19.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.09.2022,02:45,Napoli,Lecce,1:1,https://www.flashscore.co.uk/match/football/E9L0IyH2/#/match-summary,,,71%,29%,19.0,9.0,7.0,4.0,6.0,4.0,"87%,(569/654)","73%,(194/266)",,,8.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,6.0,1.0,4.0,34.0,13.0,32.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.03.2023,03:45,Torino,Bologna,1:0,https://www.flashscore.co.uk/match/football/pnscrgB5/#/match-summary,1.01,0.49,43%,57%,12.0,11.0,5.0,1.0,3.0,3.0,"81%,(331/409)","86%,(457/530)",,,4.0,4.0,3.0,6.0,5.0,1.0,9.0,10.0,1.0,4.0,2.0,2.0,12.0,14.0,27.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.05.2023,00:00,Sampdoria,Torino,0:2,https://www.flashscore.co.uk/match/football/pbeXxDiG/#/match-summary,0.25,2.08,41%,59%,7.0,12.0,0.0,4.0,2.0,3.0,"77%,(310/403)","86%,(498/579)",1.0,0.0,3.0,5.0,4.0,3.0,1.0,1.0,13.0,11.0,2.0,0.0,3.0,2.0,14.0,14.0,17.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.09.2022,21:00,Lecce,Monza,1:1,https://www.flashscore.co.uk/match/football/bZ2oQPEt/#/match-summary,,,53%,47%,7.0,2.0,3.0,1.0,8.0,5.0,"85%,(303/357)","82%,(260/319)",,,1.0,0.0,3.0,1.0,1.0,0.0,18.0,22.0,0.0,2.0,3.0,3.0,22.0,19.0,21.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.05.2023,21:00,AC Milan,Lazio,2:0,https://www.flashscore.co.uk/match/football/42ScgYyc/#/match-summary,0.93,0.64,52%,48%,10.0,8.0,3.0,0.0,6.0,4.0,"88%,(494/560)","87%,(461/531)",,,4.0,5.0,3.0,3.0,2.0,1.0,10.0,8.0,0.0,1.0,2.0,4.0,9.0,11.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.2023,01:30,Cremonese,Juventus,0:1,https://www.flashscore.co.uk/match/football/6yWNSbgS/#/match-summary,,,44%,56%,13.0,19.0,3.0,8.0,3.0,8.0,"72%,(240/333)","81%,(344/425)",,,6.0,8.0,4.0,3.0,2.0,2.0,12.0,12.0,7.0,3.0,5.0,3.0,15.0,14.0,35.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2023,00:30,Verona,Sassuolo,2:1,https://www.flashscore.co.uk/match/football/8pxY0bN1/#/match-summary,0.58,1.93,40%,60%,11.0,17.0,3.0,5.0,4.0,10.0,"72%,(225/312)","80%,(381/476)",,,5.0,4.0,3.0,8.0,1.0,0.0,12.0,14.0,4.0,1.0,3.0,4.0,13.0,13.0,16.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.03.2023,01:00,Atalanta,Udinese,0:0,https://www.flashscore.co.uk/match/football/hhIJUZt6/#/match-summary,1.53,0.32,67%,33%,17.0,5.0,5.0,1.0,12.0,3.0,"84%,(527/627)","70%,(215/307)",,,8.0,3.0,4.0,1.0,3.0,2.0,12.0,12.0,1.0,5.0,2.0,3.0,13.0,13.0,34.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
